;Mã tin;Hướng;Phòng ăn;Loại tin;Đường trước nhà;Nhà bếp;Loại BDS;Pháp lý;Sân thượng;Chiều ngang;Số lầu;Chổ để xe hơi;Chiều dài;Số phòng ngủ;Chính chủ;Giá;Diện tích;Địa chỉ;Thuộc dự án;Unnamed: 0
14796;13452001;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;1;;100m;4;---; 6,3 tỷ ; 2.000 m2; Thành phố Buôn Ma Thuột, Đắk Lắk;;
14797;13000667;Đông Bắc;;Cần bán;3m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;8,6m;3;;20m;5;---; 25,9 tỷ ; 200 m2; số 1, Đường Số 8, Thành phố Thủ Đức, Hồ Chí Minh;;
14798;13430273;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,6m;1;;13,9m;4;---; 5,9 tỷ ; 61 m2; Đường Tô hiến Thành, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14799;13392070;Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;20m;4;---; 14,85 tỷ ; 120 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;Khu đô thị mới Geleximco-Lê Trọng Tấn(xem chi tiết dự án);
14800;6832018;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;20m;1;;25m;3;; 53 tỷ ; 500 m2; Đường số 13, Phường Bình Trưng Tây, Thành phố Thủ Đức, Hồ Chí Minh;;
14801;13443444;_;---;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;---;;86m;1;---; 5,95 tỷ ; 1.161 m2; Đường Vườn Thơm, Xã Bình Lợi, Huyện Bình Chánh, Hồ Chí Minh;;
14802;13415400;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;3;---;23m;6;---; 8,9 tỷ ; 230 m2; Xã Bình Mỹ, Huyện Củ Chi, Hồ Chí Minh;Khu biệt thự Tuyết Anh(xem chi tiết dự án);
14803;13182129;Tây Nam;;Cần bán;17m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,5m;1;;15,5m;2;---; 868 triệu ; 71 m2; 50 Đường Chu Văn An, Phường 4, Thành phố Trà Vinh, Trà Vinh;Khu đô thị mới HQC Trà Vinh(xem chi tiết dự án);
14804;13327902;Đông Bắc;;Cần bán;4m;;Biệt thự, nhà liền kề;---;;14m;1;;13,7m;3;---; 12,5 tỷ ; 200 m2; Đường Nguyễn Hữu Cầu, Phường 12, Thành phố Đà Lạt, Lâm Đồng;;
14805;13458806;_;;Cần bán;7m;;Biệt thự, nhà liền kề;---;;---;4;;---;4;---; 17,5 tỷ ; 81 m2; Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;;
14806;13449054;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 11,6 tỷ ; 60 m2; Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội;;
14807;13449237;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 8,2 tỷ ; 60 m2; Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;;
14808;13459635;Tây Nam;;Cần bán;14m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;;5m;2;;20m;3;---; 4,7 tỷ ; 100 m2; Đường Võ Nguyên Giáp, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới KVG The Capella(xem chi tiết dự án);
14809;13443973;_;;Cần bán;5m;;Biệt thự, nhà liền kề;---;---;4m;2;;11m;2;---; 350 triệu ; 84 m2; Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Hồ Chí Minh;Khu dân cư Bà Điểm II(xem chi tiết dự án);
14810;13451178;Tây Nam;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;4;;38m;5;---; 45 tỷ ; 452 m2; 84 Đường Số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh;Khu dân cư Địa Ốc 10(xem chi tiết dự án);
14811;13415660;Bắc;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;18m;5;---; 7,99 tỷ ; 90 m2; 105 Đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Hồ Chí Minh;Khu dân cư Hiệp Thành City(xem chi tiết dự án);
14812;13316791;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;4;;25m;8;---; 110 tỷ ; 430 m2; Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;Khu đô thị mới The Manor Central Park(xem chi tiết dự án);
14813;12625251;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;20m;5;---; 68 tỷ ; 288 m2; Đường Yên Sở, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14814;12818855;Đông Nam;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;5;;40m;11;---; 37,8 tỷ ; 527 m2; Đường Trần Khánh Dư, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
14815;13453660;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;4;---;---;4;---; 17 tỷ ; 240 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;;
14816;13452001;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;1;;100m;4;---; 6,3 tỷ ; 2.000 m2; Thành phố Buôn Ma Thuột, Đắk Lắk;;
14817;13000667;Đông Bắc;;Cần bán;3m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;8,6m;3;;20m;5;---; 25,9 tỷ ; 200 m2; số 1, Đường Số 8, Thành phố Thủ Đức, Hồ Chí Minh;;
14818;13430273;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,6m;1;;13,9m;4;---; 5,9 tỷ ; 61 m2; Đường Tô hiến Thành, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14819;13392070;Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;20m;4;---; 14,85 tỷ ; 120 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;Khu đô thị mới Geleximco-Lê Trọng Tấn(xem chi tiết dự án);
14820;6832018;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;20m;1;;25m;3;; 53 tỷ ; 500 m2; Đường số 13, Phường Bình Trưng Tây, Thành phố Thủ Đức, Hồ Chí Minh;;
14821;13443444;_;---;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;---;;86m;1;---; 5,95 tỷ ; 1.161 m2; Đường Vườn Thơm, Xã Bình Lợi, Huyện Bình Chánh, Hồ Chí Minh;;
14822;13415400;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;3;---;23m;6;---; 8,9 tỷ ; 230 m2; Xã Bình Mỹ, Huyện Củ Chi, Hồ Chí Minh;Khu biệt thự Tuyết Anh(xem chi tiết dự án);
14823;13182129;Tây Nam;;Cần bán;17m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,5m;1;;15,5m;2;---; 868 triệu ; 71 m2; 50 Đường Chu Văn An, Phường 4, Thành phố Trà Vinh, Trà Vinh;Khu đô thị mới HQC Trà Vinh(xem chi tiết dự án);
14824;13327902;Đông Bắc;;Cần bán;4m;;Biệt thự, nhà liền kề;---;;14m;1;;13,7m;3;---; 12,5 tỷ ; 200 m2; Đường Nguyễn Hữu Cầu, Phường 12, Thành phố Đà Lạt, Lâm Đồng;;
14825;13458806;_;;Cần bán;7m;;Biệt thự, nhà liền kề;---;;---;4;;---;4;---; 17,5 tỷ ; 81 m2; Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;;
14826;13449054;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 11,6 tỷ ; 60 m2; Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội;;
14827;13449237;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 8,2 tỷ ; 60 m2; Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;;
14828;13459635;Tây Nam;;Cần bán;14m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;;5m;2;;20m;3;---; 4,7 tỷ ; 100 m2; Đường Võ Nguyên Giáp, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới KVG The Capella(xem chi tiết dự án);
14829;13443973;_;;Cần bán;5m;;Biệt thự, nhà liền kề;---;---;4m;2;;11m;2;---; 350 triệu ; 84 m2; Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Hồ Chí Minh;Khu dân cư Bà Điểm II(xem chi tiết dự án);
14830;13451178;Tây Nam;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;4;;38m;5;---; 45 tỷ ; 452 m2; 84 Đường Số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh;Khu dân cư Địa Ốc 10(xem chi tiết dự án);
14831;13415660;Bắc;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;18m;5;---; 7,99 tỷ ; 90 m2; 105 Đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Hồ Chí Minh;Khu dân cư Hiệp Thành City(xem chi tiết dự án);
14832;13316791;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;4;;25m;8;---; 110 tỷ ; 430 m2; Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;Khu đô thị mới The Manor Central Park(xem chi tiết dự án);
14833;12625251;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;20m;5;---; 68 tỷ ; 288 m2; Đường Yên Sở, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14834;13441854;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;3;;24m;4;---; 26 tỷ ; 160 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14835;13141634;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;31m;5;---; 18,6 tỷ ; 128 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14836;13317610;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;20m;6;---; 130 triệu / m2  ; 420 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14837;13389684;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;25m;5;---; 50 tỷ ; 335 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14838;13285079;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;20m;4;---; 28 tỷ ; 240 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14839;13458978;Đông Nam;---;Cần bán;14m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,9m;4;---;---;4;---; 5,6 tỷ ; 73 m2; Đường Khả Lễ 2, Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh;;
14840;12552080;_;---;Cần bán;12m;---;Biệt thự, nhà liền kề;---;---;7m;4;---;30m;6;---; 20,9 tỷ ; 210 m2; Đường Bình Lợi, Phường 13, Quận Bình Thạnh, Hồ Chí Minh;;
14841;13434692;_;;Cần bán;7,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;20m;2;;32m;5;---; 41 tỷ ; 650 m2; Đường Mỹ Đa Tây 8, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;;
14842;12945818;_;;Cần bán;7,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;3;;20m;10;---; 15 tỷ ; 300 m2; Đường Anh Thơ, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng;Khu đô thị mới Nam Việt Á (Nam Cầu Tuyên Sơn)(xem chi tiết dự án);
14843;12327461;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;3;;26m;4;---; 8,4 tỷ ; 481 m2; Đường Đỗ Nhuận, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng;;
14844;13189275;Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;20m;3;---; 31 tỷ ; 240 m2; Đường số 2 Gamuda Garden, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14845;13314710;Tây Nam;;Cần bán;4,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;20,1m;6;---; 27 tỷ ; 201 m2; Đường Đống Đa, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14846;13445652;Nam;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;2;---;21m;5;---; 2,222 tỷ ; 105 m2; Tỉnh Lộ 10, Phường Phú Thượng, Thành phố Huế, Huế;;
14847;13344181;_;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;5;;19,5m;14;---; 64 tỷ ; 256 m2; Đường Diệp Minh Châu, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh;;
14848;13451653;Đông Nam;---;Cần bán;6m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;2;---;18m;6;---; 8,5 tỷ ; 144 m2; Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh;;
14849;13459162;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;3;---;25m;7;---; 16,5 tỷ ; 200 m2; Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, Hồ Chí Minh;;
14850;13389612;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;25m;5;---; 57 tỷ ; 335 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14851;12352918;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;18m;4;---; 15,5 tỷ ; 90 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14852;12352765;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;4;;20m;4;---; 26 tỷ ; 198 m2; Đường Vành Đai 3, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14853;12818855;Đông Nam;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;5;;40m;11;---; 37,8 tỷ ; 527 m2; Đường Trần Khánh Dư, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
14854;13453660;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;4;---;---;4;---; 17 tỷ ; 240 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;;
14855;13452001;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;1;;100m;4;---; 6,3 tỷ ; 2.000 m2; Thành phố Buôn Ma Thuột, Đắk Lắk;;
14856;13000667;Đông Bắc;;Cần bán;3m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;8,6m;3;;20m;5;---; 25,9 tỷ ; 200 m2; số 1, Đường Số 8, Thành phố Thủ Đức, Hồ Chí Minh;;
14857;13430273;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,6m;1;;13,9m;4;---; 5,9 tỷ ; 61 m2; Đường Tô hiến Thành, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14858;13392070;Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;20m;4;---; 14,85 tỷ ; 120 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;Khu đô thị mới Geleximco-Lê Trọng Tấn(xem chi tiết dự án);
14859;6832018;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;20m;1;;25m;3;; 53 tỷ ; 500 m2; Đường số 13, Phường Bình Trưng Tây, Thành phố Thủ Đức, Hồ Chí Minh;;
14860;13443444;_;---;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;---;;86m;1;---; 5,95 tỷ ; 1.161 m2; Đường Vườn Thơm, Xã Bình Lợi, Huyện Bình Chánh, Hồ Chí Minh;;
14861;13415400;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;3;---;23m;6;---; 8,9 tỷ ; 230 m2; Xã Bình Mỹ, Huyện Củ Chi, Hồ Chí Minh;Khu biệt thự Tuyết Anh(xem chi tiết dự án);
14862;13182129;Tây Nam;;Cần bán;17m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,5m;1;;15,5m;2;---; 868 triệu ; 71 m2; 50 Đường Chu Văn An, Phường 4, Thành phố Trà Vinh, Trà Vinh;Khu đô thị mới HQC Trà Vinh(xem chi tiết dự án);
14863;13327902;Đông Bắc;;Cần bán;4m;;Biệt thự, nhà liền kề;---;;14m;1;;13,7m;3;---; 12,5 tỷ ; 200 m2; Đường Nguyễn Hữu Cầu, Phường 12, Thành phố Đà Lạt, Lâm Đồng;;
14864;13458806;_;;Cần bán;7m;;Biệt thự, nhà liền kề;---;;---;4;;---;4;---; 17,5 tỷ ; 81 m2; Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;;
14865;13449054;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 11,6 tỷ ; 60 m2; Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội;;
14866;13449237;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 8,2 tỷ ; 60 m2; Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;;
14867;13459635;Tây Nam;;Cần bán;14m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;;5m;2;;20m;3;---; 4,7 tỷ ; 100 m2; Đường Võ Nguyên Giáp, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới KVG The Capella(xem chi tiết dự án);
14868;13443973;_;;Cần bán;5m;;Biệt thự, nhà liền kề;---;---;4m;2;;11m;2;---; 350 triệu ; 84 m2; Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Hồ Chí Minh;Khu dân cư Bà Điểm II(xem chi tiết dự án);
14869;13451178;Tây Nam;;Cần bán;16m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;4;;38m;5;---; 45 tỷ ; 452 m2; 84 Đường Số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh;Khu dân cư Địa Ốc 10(xem chi tiết dự án);
14870;13415660;Bắc;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;;18m;5;---; 7,99 tỷ ; 90 m2; 105 Đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Hồ Chí Minh;Khu dân cư Hiệp Thành City(xem chi tiết dự án);
14871;13316791;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;4;;25m;8;---; 110 tỷ ; 430 m2; Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;Khu đô thị mới The Manor Central Park(xem chi tiết dự án);
14872;12625251;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;4;;20m;5;---; 68 tỷ ; 288 m2; Đường Yên Sở, Phường Yên Sở, Quận Hoàng Mai, Hà Nội;Khu đô thị mới Gamuda Gardens(xem chi tiết dự án);
14873;12818855;Đông Nam;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;5;;40m;11;---; 37,8 tỷ ; 527 m2; Đường Trần Khánh Dư, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
14874;13453660;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;4;---;---;4;---; 17 tỷ ; 240 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;;
14875;13452001;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;8m;1;;100m;4;---; 6,3 tỷ ; 2.000 m2; Thành phố Buôn Ma Thuột, Đắk Lắk;;
14876;13000667;Đông Bắc;;Cần bán;3m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;8,6m;3;;20m;5;---; 25,9 tỷ ; 200 m2; số 1, Đường Số 8, Thành phố Thủ Đức, Hồ Chí Minh;;
14877;13430273;Tây Nam;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,6m;1;;13,9m;4;---; 5,9 tỷ ; 61 m2; Đường Tô hiến Thành, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
14878;13392070;Nam;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;20m;4;---; 14,85 tỷ ; 120 m2; Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội;Khu đô thị mới Geleximco-Lê Trọng Tấn(xem chi tiết dự án);
14879;6832018;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;20m;1;;25m;3;; 53 tỷ ; 500 m2; Đường số 13, Phường Bình Trưng Tây, Thành phố Thủ Đức, Hồ Chí Minh;;
14880;13443444;_;---;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13,5m;---;;86m;1;---; 5,95 tỷ ; 1.161 m2; Đường Vườn Thơm, Xã Bình Lợi, Huyện Bình Chánh, Hồ Chí Minh;;
14881;13415400;_;---;Cần bán;15m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;3;---;23m;6;---; 8,9 tỷ ; 230 m2; Xã Bình Mỹ, Huyện Củ Chi, Hồ Chí Minh;Khu biệt thự Tuyết Anh(xem chi tiết dự án);
14882;13182129;Tây Nam;;Cần bán;17m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,5m;1;;15,5m;2;---; 868 triệu ; 71 m2; 50 Đường Chu Văn An, Phường 4, Thành phố Trà Vinh, Trà Vinh;Khu đô thị mới HQC Trà Vinh(xem chi tiết dự án);
14883;13327902;Đông Bắc;;Cần bán;4m;;Biệt thự, nhà liền kề;---;;14m;1;;13,7m;3;---; 12,5 tỷ ; 200 m2; Đường Nguyễn Hữu Cầu, Phường 12, Thành phố Đà Lạt, Lâm Đồng;;
14884;13458806;_;;Cần bán;7m;;Biệt thự, nhà liền kề;---;;---;4;;---;4;---; 17,5 tỷ ; 81 m2; Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội;;
14885;13449054;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 11,6 tỷ ; 60 m2; Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội;;
14886;13449237;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 8,2 tỷ ; 60 m2; Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội;;
14887;13459635;Tây Nam;;Cần bán;14m;;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;;5m;2;;20m;3;---; 4,7 tỷ ; 100 m2; Đường Võ Nguyên Giáp, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa;Khu đô thị mới KVG The Capella(xem chi tiết dự án);
14888;13443973;_;;Cần bán;5m;;Biệt thự, nhà liền kề;---;---;4m;2;;11m;2;---; 350 triệu ; 84 m2; Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Hồ Chí Minh;Khu dân cư Bà Điểm II(xem chi tiết dự án);
