Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,6,4,10.2,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,6,10.9,66.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,11.3,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,4,11.0,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,6,3,13.5,48.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,16.0,0,1,5,5,10.2,50.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,1,4,22.0,300.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,4,10.5,55.0,3,Hoàng Mai,12.564,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,0,6,4,35.9,100.0,3,Đống Đa,37.161,6.27
_,7.0,0,1,3,9,20.0,223.0,7,Tân Bình,21.196,5.81
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,8,72.0,230.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,6,5,6.86,50.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,6,14.5,86.0,7,Tân Bình,21.196,5.81
_,30.0,0,0,5,5,11.2,90.0,3,Gia Lâm,2.452,6.27
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,25.0,0,1,4,4,58.0,245.0,3,Tây Hồ,6.578,6.27
_,25.0,0,1,4,6,195.0,530.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,6.0,0,1,4,5,6.75,64.0,7,Bình Tân,15.109,5.81
_,6.0,0,0,3,6,46.0,276.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,3,5,22.0,182.0,3,Bắc Từ Liêm,7.529,6.27
_,13.0,0,0,4,6,12.5,144.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,40.0,0,0,4,5,90.0,249.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,5,4,47.5,196.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,4,4,33.0,218.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,4,4,14.5,81.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,5,46.3,244.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,4,25.0,84.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,33.0,217.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,35.0,125.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,4,6,180.0,247.0,7,Quận 1,18.523,5.81
_,10.0,0,1,3,5,35.0,126.0,3,Tây Hồ,6.578,6.27
_,7.0,0,1,4,5,18.5,138.0,3,Thanh Trì,4.342,6.27
_,12.0,0,1,4,6,13.5,100.0,7,Gò Vấp,34.36,5.81
_,40.0,0,1,4,7,25.5,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,5,16.5,100.0,7,Gò Vấp,34.36,5.81
_,40.0,0,1,4,6,24.0,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,22.5,114.0,7,Gò Vấp,34.36,5.81
_,25.0,0,1,4,5,19.8,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,34.0,220.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,5,15.8,100.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,7,21.0,130.0,7,Gò Vấp,34.36,5.81
_,12.0,0,1,4,6,48.0,229.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,4,6,38.0,240.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,5,7,15.2,120.0,8,Hải Châu,8.649,2.58
_,5.0,0,1,1,5,10.5,208.0,6,Đà Lạt,574.0,5.63
_,4.0,0,0,3,6,12.8,235.0,6,Đà Lạt,574.0,5.63
_,10.0,0,1,5,11,20.0,263.0,6,Đà Lạt,574.0,5.63
_,6.0,0,1,7,6,12.0,85.0,3,Hai Bà Trưng,29.474,6.27
_,7.0,0,1,4,5,6.48,88.0,7,Nhà Bè,2.06,5.81
_,8.0,0,1,4,4,6.2,66.0,7,Nhà Bè,2.06,5.81
_,7.0,0,1,3,4,12.7,130.0,7,Quận 7,10.088,5.81
_,17.0,0,1,4,5,11.5,110.0,1,Bắc Ninh,2.999,-9.28
_,14.0,0,1,2,6,12.5,200.0,9,Biên Hòa,4.004,5.3
_,20.0,0,1,4,4,36.0,190.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,6,28.0,102.0,7,Quận 7,10.088,5.81
_,10.0,0,0,4,6,23.0,80.0,7,Tân Bình,21.196,5.81
_,18.0,0,1,3,5,41.0,400.0,7,Phú Nhuận,33.461,5.81
_,20.0,0,1,3,5,735.0,502.0,7,Quận 1,18.523,5.81
_,12.0,0,1,3,5,43.0,200.0,7,Thủ Đức,4.791,5.81
_,12.0,0,0,2,4,18.5,97.0,7,Phú Nhuận,33.461,5.81
_,10.0,0,1,3,5,22.0,126.0,7,Quận 7,10.088,5.81
_,10.0,0,0,3,5,125.0,414.0,7,Quận 3,38.852,5.81
_,8.0,0,1,3,6,75.0,161.0,7,Quận 3,38.852,5.81
_,18.0,0,0,5,6,110.0,219.0,7,Bình Thạnh,23.998,5.81
_,16.0,0,0,3,10,39.0,210.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,5,5,14.0,86.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,4,8,125.0,234.0,7,Quận 1,18.523,5.81
_,18.0,0,1,4,5,42.0,250.0,7,Quận 7,10.088,5.81
_,14.0,0,1,3,6,57.0,200.0,7,Quận 10,41.196,5.81
_,12.0,0,1,1,3,72.0,400.0,7,Quận 10,41.196,5.81
_,8.0,0,1,2,3,21.0,120.0,7,Tân Bình,21.196,5.81
_,20.0,0,0,5,4,23.0,75.0,3,Hoàng Mai,12.564,6.27
_,13.0,0,1,3,4,30.0,160.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,4,5,22.5,110.0,3,Thanh Xuân,32.255,6.27
_,6.0,0,1,5,3,2.75,36.0,3,Long Biên,5.394,6.27
_,7.0,0,0,3,4,15.2,185.0,8,Ngũ Hành Sơn,2.248,2.58
_,8.0,0,1,4,5,38.6,220.0,3,Hoàng Mai,12.564,6.27
_,6.0,0,1,4,5,16.3,88.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,5,27.0,236.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,40.6,200.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,6,60.0,300.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,5,6,58.0,320.0,3,Cầu Giấy,23.516,6.27
_,8.0,0,1,4,6,28.5,150.0,3,Nam Từ Liêm,8.364,6.27
_,10.0,0,1,5,6,47.5,155.0,3,Nam Từ Liêm,8.364,6.27
_,8.0,0,1,6,6,43.0,120.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,4,6,82.5,330.0,3,Tây Hồ,6.578,6.27
_,9.0,0,1,5,10,23.0,75.0,3,Thanh Xuân,32.255,6.27
_,8.0,0,1,5,6,54.0,220.0,3,Nam Từ Liêm,8.364,6.27
_,6.0,0,1,4,6,23.0,100.0,3,Long Biên,5.394,6.27
_,8.0,0,1,5,6,17.5,100.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,3,5,19.5,220.0,8,Ngũ Hành Sơn,2.248,2.58
_,8.0,0,1,3,4,10.0,240.0,7,Hóc Môn,4.966,5.81
_,1.0,0,1,3,5,16.9,122.0,8,Sơn Trà,2.483,2.58
_,10.0,0,1,4,4,5.6,50.0,7,Quận 12,11.745,5.81
_,9.0,0,1,4,6,42.5,200.0,3,Cầu Giấy,23.516,6.27
_,9.0,0,1,4,5,42.5,200.0,3,Cầu Giấy,23.516,6.27
_,6.0,0,1,8,6,18.9,78.0,3,Thanh Xuân,32.255,6.27
_,3.0,0,1,4,6,13.0,140.0,3,Cầu Giấy,23.516,6.27
_,7.0,0,1,2,4,10.6,210.0,8,Ngũ Hành Sơn,2.248,2.58
_,25.0,0,0,5,6,25.0,162.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,3,6,79.0,475.0,7,Thủ Đức,4.791,5.81
_,3.0,0,1,5,3,6.5,45.0,3,Bắc Từ Liêm,7.529,6.27
_,5.0,0,0,2,3,3.2,57.0,7,Quận 3,38.852,5.81
_,10.0,0,0,1,4,3.45,87.0,2,Bình Thủy,1.999,5.75
_,7.0,0,1,3,5,19.5,200.0,8,Ngũ Hành Sơn,2.248,2.58
_,10.0,0,1,4,4,12.6,90.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,4,4,7.8,50.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,6,5,10.9,58.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,6,5,12.8,65.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,11.9,50.0,3,Hoàng Mai,12.564,6.27
_,6.0,0,1,5,4,10.5,50.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,10.5,60.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,7,6,13.5,55.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,0,3,6,20.0,239.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,6,22.3,159.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,4,33.5,300.0,6,Đà Lạt,574.0,5.63
_,5.0,0,1,4,5,13.5,65.0,6,Đà Lạt,574.0,5.63
_,10.0,0,1,3,5,114.0,870.0,6,Đà Lạt,574.0,5.63
_,10.0,0,1,4,5,22.0,145.0,6,Đà Lạt,574.0,5.63
_,8.0,0,1,3,4,70.0,1.6,8,Cẩm Lệ,4.45,2.58
_,30.0,0,1,4,6,155.0,406.0,3,Tây Hồ,6.578,6.27
_,5.0,0,1,4,5,16.5,240.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,3,5,45.0,300.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,4,6,52.5,300.0,3,Bắc Từ Liêm,7.529,6.27
_,5.0,0,0,6,8,38.0,200.0,3,Tây Hồ,6.578,6.27
_,5.0,0,1,4,5,26.0,118.0,3,Tây Hồ,6.578,6.27
_,7.0,0,1,5,5,30.0,170.0,3,Tây Hồ,6.578,6.27
_,5.0,0,1,5,5,17.0,110.0,3,Cầu Giấy,23.516,6.27
_,6.0,0,1,6,5,18.0,90.0,3,Tây Hồ,6.578,6.27
_,20.0,0,0,4,5,28.0,120.0,7,Quận 7,10.088,5.81
_,20.0,0,1,3,4,9.0,97.0,7,Nhà Bè,2.06,5.81
_,20.0,0,1,9,4,15.0,140.0,7,Nhà Bè,2.06,5.81
_,20.0,0,1,3,4,13.9,90.0,7,Quận 7,10.088,5.81
_,20.0,0,1,4,5,22.0,288.0,7,Quận 7,10.088,5.81
_,20.0,0,0,3,5,11.5,153.0,7,Quận 7,10.088,5.81
_,12.0,0,1,4,6,19.0,200.0,7,Quận 7,10.088,5.81
_,12.0,0,1,4,6,43.0,205.0,3,Cầu Giấy,23.516,6.27
_,8.0,0,1,4,6,25.0,75.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,4,4,23.0,106.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,4,6,40.0,200.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,4,5,42.0,200.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,4,6,40.0,200.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,5,5,15.8,90.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,3,4,21.5,120.0,3,Hoàng Mai,12.564,6.27
_,15.0,0,1,4,4,34.6,305.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,5,4,15.9,100.0,3,Nam Từ Liêm,8.364,6.27
_,10.0,0,1,3,3,10.2,180.0,8,Sơn Trà,2.483,2.58
_,5.0,0,1,5,4,10.86,69.0,3,Thanh Xuân,32.255,6.27
_,13.0,0,1,4,6,230.0,495.0,3,Nam Từ Liêm,8.364,6.27
_,4.0,0,1,4,5,32.0,150.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,3,5,23.0,250.0,8,Ngũ Hành Sơn,2.248,2.58
_,8.0,0,0,3,4,22.0,195.0,8,Cẩm Lệ,4.45,2.58
_,16.0,0,1,2,10,60.0,250.0,7,Quận 10,41.196,5.81
_,20.0,0,1,4,8,68.0,400.0,7,Tân Bình,21.196,5.81
_,20.0,0,1,1,5,18.0,500.0,7,Củ Chi,1.063,5.81
_,15.0,0,1,4,4,14.8,96.0,7,Tân Bình,21.196,5.81
_,15.0,0,1,4,6,22.5,160.0,7,Quận 6,32.439,5.81
_,8.0,0,1,4,6,14.9,200.0,7,Bình Tân,15.109,5.81
_,12.0,0,1,4,4,8.6,60.0,3,Long Biên,5.394,6.27
_,6.0,0,1,5,4,7.9,52.0,7,Gò Vấp,34.36,5.81
_,10.0,0,1,5,4,9.0,100.0,3,Hoài Đức,3.094,6.27
_,10.0,0,1,4,6,19.8,100.0,3,Nam Từ Liêm,8.364,6.27
_,10.0,0,1,5,6,8.0,100.0,3,Hoài Đức,3.094,6.27
_,10.0,0,1,5,4,29.5,156.0,3,Nam Từ Liêm,8.364,6.27
_,16.0,0,1,4,5,32.0,200.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,1,2,4,4.0,60.0,9,Biên Hòa,4.004,5.3
_,12.0,0,1,4,4,50.0,350.0,7,Quận 12,11.745,5.81
_,12.0,0,1,4,5,25.5,160.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,5,5,24.0,160.0,7,Tân Bình,21.196,5.81
_,8.0,0,1,3,4,45.0,200.0,7,Tân Bình,21.196,5.81
_,20.0,0,1,5,5,32.0,220.0,7,Bình Thạnh,23.998,5.81
_,20.0,0,1,3,5,31.0,415.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,3,5,40.0,460.0,7,Quận 12,11.745,5.81
_,10.0,0,1,2,4,26.5,250.0,7,Gò Vấp,34.36,5.81
_,15.0,0,1,5,6,11.5,85.0,7,Quận 12,11.745,5.81
_,5.0,0,1,1,4,6.0,668.0,9,Biên Hòa,4.004,5.3
_,6.0,0,1,1,6,14.0,416.0,9,Biên Hòa,4.004,5.3
_,5.0,0,1,1,3,5.2,192.0,9,Biên Hòa,4.004,5.3
_,15.0,0,0,5,4,50.0,270.0,3,Long Biên,5.394,6.27
_,10.0,0,0,4,6,40.0,270.0,3,Long Biên,5.394,6.27
_,12.0,0,1,2,5,25.0,290.0,7,Quận 12,11.745,5.81
_,25.0,0,1,4,5,34.0,180.0,3,Nam Từ Liêm,8.364,6.27
_,20.0,0,1,5,5,40.0,105.0,3,Đống Đa,37.161,6.27
_,30.0,0,1,4,5,43.0,250.0,3,Nam Từ Liêm,8.364,6.27
_,25.0,0,1,4,4,42.0,200.0,3,Cầu Giấy,23.516,6.27
_,30.0,0,1,6,5,50.0,200.0,3,Thanh Xuân,32.255,6.27
_,25.0,0,1,5,5,40.0,230.0,3,Cầu Giấy,23.516,6.27
_,15.0,0,1,4,4,37.0,210.0,3,Bắc Từ Liêm,7.529,6.27
_,30.0,0,1,5,6,110.0,511.0,3,Tây Hồ,6.578,6.27
_,18.0,0,1,4,5,70.0,300.0,3,Cầu Giấy,23.516,6.27
_,25.0,0,1,5,6,86.0,200.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,5,6,75.0,350.0,3,Cầu Giấy,23.516,6.27
_,30.0,0,1,4,9,200.0,698.0,3,Cầu Giấy,23.516,6.27
_,18.0,0,1,4,4,25.0,145.0,3,Nam Từ Liêm,8.364,6.27
_,25.0,0,1,4,4,25.5,82.0,3,Cầu Giấy,23.516,6.27
_,18.0,0,1,4,4,55.0,160.0,3,Bắc Từ Liêm,7.529,6.27
_,25.0,0,1,4,4,19.0,109.0,3,Nam Từ Liêm,8.364,6.27
_,30.0,0,1,5,3,28.0,93.0,3,Nam Từ Liêm,8.364,6.27
_,70.0,0,1,5,5,110.0,280.0,3,Tây Hồ,6.578,6.27
_,30.0,0,1,5,6,189.0,400.0,3,Tây Hồ,6.578,6.27
_,1.0,0,1,3,4,15.0,200.0,8,Ngũ Hành Sơn,2.248,2.58
_,12.0,0,1,3,6,35.5,293.0,3,Long Biên,5.394,6.27
_,12.0,0,1,4,5,16.9,92.0,3,Long Biên,5.394,6.27
_,12.0,0,1,3,5,18.5,203.0,3,Gia Lâm,2.452,6.27
_,18.0,0,1,4,6,34.5,216.0,3,Long Biên,5.394,6.27
_,8.0,0,1,5,6,12.9,75.0,3,Long Biên,5.394,6.27
_,8.0,0,1,4,6,38.9,192.0,3,Long Biên,5.394,6.27
_,15.0,0,1,3,5,22.4,236.0,3,Gia Lâm,2.452,6.27
_,8.0,0,1,5,5,8.3,88.0,3,Gia Lâm,2.452,6.27
_,5.0,0,1,2,3,3.19,125.0,8,Liên Chiểu,2.616,2.58
_,8.0,0,1,3,6,11.5,200.0,8,Ngũ Hành Sơn,2.248,2.58
_,13.0,0,1,5,4,9.61,55.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,8.3,76.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,1,1,7.7,60.0,3,Hà Đông,8.021,6.27
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,25.0,0,1,3,8,60.0,330.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,20.0,0,1,4,5,78.0,400.0,3,Bắc Từ Liêm,7.529,6.27
_,15.0,0,1,6,6,72.0,200.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,6,80.0,400.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,5,63.0,215.0,3,Nam Từ Liêm,8.364,6.27
_,40.0,0,1,5,5,340.0,570.0,3,Hoàn Kiếm,25.588,6.27
_,20.0,0,1,4,4,24.5,150.0,3,Hà Đông,8.021,6.27
_,13.0,0,1,5,4,9.61,55.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,8.3,76.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,1,1,7.7,60.0,3,Hà Đông,8.021,6.27
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,25.0,0,1,3,8,60.0,330.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,20.0,0,1,4,5,78.0,400.0,3,Bắc Từ Liêm,7.529,6.27
_,15.0,0,1,6,6,72.0,200.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,6,80.0,400.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,5,63.0,215.0,3,Nam Từ Liêm,8.364,6.27
_,40.0,0,1,5,5,340.0,570.0,3,Hoàn Kiếm,25.588,6.27
_,20.0,0,1,4,4,24.5,150.0,3,Hà Đông,8.021,6.27
_,17.0,0,1,5,6,50.0,178.0,3,Đống Đa,37.161,6.27
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,3,3,9.0,45.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,6.9,58.0,3,Hà Đông,8.021,6.27
_,40.0,0,0,4,5,90.0,249.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,5,4,47.5,196.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,4,4,33.0,218.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,4,4,14.5,81.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,5,46.3,244.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,4,25.0,84.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,33.0,217.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,35.0,125.0,3,Nam Từ Liêm,8.364,6.27
_,5.0,0,1,2,6,24.0,596.0,6,Đà Lạt,574.0,5.63
_,4.0,0,1,2,3,8.48,212.0,6,Đà Lạt,574.0,5.63
_,6.0,0,1,5,6,9.0,85.0,3,Hai Bà Trưng,29.474,6.27
_,20.0,0,1,5,8,64.0,310.0,3,Cầu Giấy,23.516,6.27
_,13.0,0,1,5,4,9.61,55.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,8.3,76.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,1,1,7.7,60.0,3,Hà Đông,8.021,6.27
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,25.0,0,1,3,8,60.0,330.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,20.0,0,1,4,5,78.0,400.0,3,Bắc Từ Liêm,7.529,6.27
_,15.0,0,1,6,6,72.0,200.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,6,80.0,400.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,5,63.0,215.0,3,Nam Từ Liêm,8.364,6.27
_,40.0,0,1,5,5,340.0,570.0,3,Hoàn Kiếm,25.588,6.27
_,20.0,0,1,4,4,24.5,150.0,3,Hà Đông,8.021,6.27
_,13.0,0,1,5,4,9.61,55.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,8.3,76.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,1,1,7.7,60.0,3,Hà Đông,8.021,6.27
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,25.0,0,1,3,8,60.0,330.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,20.0,0,1,4,5,78.0,400.0,3,Bắc Từ Liêm,7.529,6.27
_,15.0,0,1,6,6,72.0,200.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,6,80.0,400.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,5,63.0,215.0,3,Nam Từ Liêm,8.364,6.27
_,40.0,0,1,5,5,340.0,570.0,3,Hoàn Kiếm,25.588,6.27
_,20.0,0,1,4,4,24.5,150.0,3,Hà Đông,8.021,6.27
_,17.0,0,1,5,6,50.0,178.0,3,Đống Đa,37.161,6.27
_,10.0,0,1,4,9,36.0,131.0,7,Tân Bình,21.196,5.81
_,12.0,0,1,3,3,9.0,45.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,6.9,58.0,3,Hà Đông,8.021,6.27
_,40.0,0,0,4,5,90.0,249.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,5,4,47.5,196.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,4,4,33.0,218.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,4,4,14.5,81.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,5,46.3,244.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,4,25.0,84.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,33.0,217.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,35.0,125.0,3,Nam Từ Liêm,8.364,6.27
_,5.0,0,1,2,6,24.0,596.0,6,Đà Lạt,574.0,5.63
_,4.0,0,1,2,3,8.48,212.0,6,Đà Lạt,574.0,5.63
_,6.0,0,1,5,6,9.0,85.0,3,Hai Bà Trưng,29.474,6.27
_,20.0,0,1,5,8,64.0,310.0,3,Cầu Giấy,23.516,6.27
_,18.0,0,0,4,6,25.5,230.0,3,Nam Từ Liêm,8.364,6.27
_,10.0,0,1,4,4,35.0,220.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,5,4,25.0,120.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,4,4,20.0,82.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,3,5,15.99,130.0,9,Biên Hòa,4.004,5.3
_,30.0,0,1,5,6,12.5,78.0,4,Ngô Quyền,14.629,10.34
_,7.0,0,0,3,3,19.0,176.0,6,Đà Lạt,574.0,5.63
_,10.0,0,1,5,6,26.0,102.0,3,Đống Đa,37.161,6.27
_,15.0,0,1,4,6,25.8,80.0,3,Cầu Giấy,23.516,6.27
_,5.0,0,1,2,8,21.0,556.0,6,Đà Lạt,574.0,5.63
_,10.0,0,0,4,5,22.6,148.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,2,3,60.0,37.385,9,Xuân Lộc,312.0,5.3
_,13.0,0,1,5,4,9.61,55.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,8.3,76.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,1,1,7.7,60.0,3,Hà Đông,8.021,6.27
_,5.0,0,1,2,4,6.49,355.0,7,Quận 12,11.745,5.81
_,25.0,0,1,3,8,60.0,330.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,3,5,11.0,200.0,6,Đà Lạt,574.0,5.63
_,20.0,0,1,4,5,78.0,400.0,3,Bắc Từ Liêm,7.529,6.27
_,15.0,0,1,6,6,72.0,200.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,6,80.0,400.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,5,5,63.0,215.0,3,Nam Từ Liêm,8.364,6.27
_,40.0,0,1,5,5,340.0,570.0,3,Hoàn Kiếm,25.588,6.27
_,20.0,0,1,4,4,24.5,150.0,3,Hà Đông,8.021,6.27
_,13.0,0,1,5,4,9.61,55.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,5,29.0,160.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,6,115.0,450.0,3,Tây Hồ,6.578,6.27
_,16.0,0,1,3,4,17.9,120.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,4,8.3,76.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,1,1,7.7,60.0,3,Hà Đông,8.021,6.27
